frame,image_x,image_y,pitch_x,pitch_y,is_key
1994,787.0,902.2,43.23,68.3,0
1995,787.0,902.2,43.23,68.3,0
1996,787.0,902.2,43.23,68.3,0
1997,786.9,902.2,43.23,68.3,0
1998,786.9,902.2,43.23,68.3,0
1999,786.9,902.2,43.23,68.3,0
2000,786.8,902.2,43.23,68.3,0
2001,786.8,902.2,43.22,68.3,0
2002,786.8,902.2,43.22,68.3,0
2003,786.8,902.2,43.22,68.3,0
2004,786.7,902.2,43.22,68.3,0
2005,786.7,902.2,43.22,68.3,0
2006,786.7,902.2,43.22,68.3,0
2007,786.7,902.2,43.22,68.3,0
2008,786.6,902.2,43.21,68.3,0
2009,786.6,902.2,43.21,68.3,0
2010,786.6,902.2,43.21,68.3,0
2011,786.6,902.2,43.21,68.3,0
2012,786.5,902.2,43.21,68.3,0
2013,786.5,902.2,43.21,68.3,0
2014,786.5,902.2,43.21,68.3,0
2015,786.5,902.2,43.2,68.3,0
2016,786.4,902.2,43.2,68.3,0
2017,786.4,902.2,43.2,68.3,0
2018,786.4,902.2,43.2,68.3,0
2019,786.4,902.2,43.2,68.3,0
2020,786.3,902.2,43.2,68.3,0
2021,786.3,902.2,43.2,68.3,1
2022,786.3,902.2,43.2,68.3,0
2023,786.3,902.2,43.2,68.3,0
2024,786.3,902.2,43.2,68.3,0
2025,786.3,902.2,43.2,68.3,0
2026,786.3,902.2,43.2,68.3,0
2027,786.3,902.2,43.2,68.3,0
2028,786.3,902.2,43.2,68.3,0
2029,786.3,902.2,43.2,68.3,0
2030,786.3,902.2,43.2,68.3,0
2031,786.3,902.2,43.2,68.3,0
2032,786.3,902.2,43.2,68.3,0
2033,786.3,902.2,43.2,68.3,0
2034,786.3,902.2,43.2,68.3,0
2035,786.3,902.2,43.2,68.3,0
2036,786.3,902.2,43.2,68.3,0
2037,786.3,902.2,43.2,68.3,1
2038,783.4,899.0,42.94,67.84,0
2039,780.5,895.7,42.69,67.37,0
2040,777.6,892.5,42.42,66.9,0
2041,774.6,889.2,42.16,66.41,0
2042,771.7,886.0,41.89,65.92,0
2043,768.8,882.7,41.61,65.42,0
2044,765.9,879.5,41.33,64.91,0
2045,763.0,876.2,41.05,64.39,0
2046,760.1,873.0,40.75,63.86,0
2047,757.1,869.7,40.46,63.32,0
2048,754.2,866.5,40.16,62.77,0
2049,751.3,863.2,39.85,62.21,0
2050,748.4,860.0,39.54,61.65,0
2051,745.5,856.8,39.22,61.07,0
2052,742.6,853.5,38.9,60.48,0
2053,739.7,850.3,38.56,59.88,0
2054,736.7,847.0,38.23,59.26,0
2055,733.8,843.8,37.88,58.64,0
2056,730.9,840.5,37.53,58.0,0
2057,728.0,837.3,37.18,57.35,0
2058,725.1,834.0,36.81,56.69,0
2059,722.2,830.8,36.44,56.01,0
2060,719.2,827.5,36.06,55.32,0
2061,716.3,824.3,35.67,54.62,0
2062,713.4,821.0,35.28,53.9,0
2063,710.5,817.8,34.87,53.16,1
2064,709.5,815.8,34.68,52.7,0
2065,708.6,813.8,34.48,52.24,0
2066,707.6,811.8,34.28,51.77,0
2067,706.6,809.9,34.08,51.29,0
2068,705.6,807.9,33.88,50.81,0
2069,704.7,805.9,33.67,50.32,0
2070,703.7,803.9,33.46,49.82,1
2071,701.7,803.8,33.3,49.8,0
2072,699.7,803.7,33.15,49.77,0
2073,697.6,803.5,32.99,49.74,0
2074,695.6,803.4,32.83,49.71,0
2075,693.6,803.3,32.68,49.68,0
2076,691.6,803.2,32.52,49.66,0
2077,689.5,803.0,32.36,49.63,0
2078,687.5,802.9,32.21,49.6,0
2079,685.5,802.8,32.05,49.57,0
2080,683.5,802.7,31.89,49.54,0
2081,681.5,802.6,31.73,49.52,0
2082,679.4,802.4,31.58,49.49,0
2083,677.4,802.3,31.42,49.46,0
2084,675.4,802.2,31.26,49.43,0
2085,673.4,802.1,31.1,49.4,0
2086,671.3,801.9,30.94,49.37,0
2087,669.3,801.8,30.79,49.35,0
2088,667.3,801.7,30.63,49.32,0
2089,665.3,801.6,30.47,49.29,0
2090,663.3,801.5,30.31,49.26,0
2091,661.2,801.3,30.15,49.23,0
2092,659.2,801.2,29.99,49.2,0
2093,657.2,801.1,29.83,49.17,0
2094,655.2,801.0,29.67,49.15,0
2095,653.1,800.8,29.51,49.12,0
2096,651.1,800.7,29.35,49.09,0
2097,649.1,800.6,29.19,49.06,1
2098,645.3,800.9,28.94,49.13,0
2099,641.6,801.1,28.69,49.21,0
2100,637.8,801.4,28.43,49.28,0
2101,634.0,801.7,28.18,49.35,0
2102,630.3,801.9,27.92,49.43,0
2103,626.5,802.2,27.67,49.5,1
2104,623.7,802.1,27.46,49.49,0
2105,620.8,802.1,27.24,49.47,0
2106,618.0,802.0,27.02,49.46,0
2107,615.1,801.9,26.81,49.44,0
2108,612.3,801.8,26.59,49.43,0
2109,609.4,801.8,26.37,49.42,0
2110,606.6,801.7,26.16,49.4,1
2111,603.4,801.8,25.93,49.42,0
2112,600.3,801.8,25.71,49.45,0
2113,597.1,801.9,25.48,49.47,0
2114,594.0,802.0,25.26,49.49,0
2115,590.8,802.1,25.03,49.52,0
2116,587.7,802.1,24.81,49.54,0
2117,584.5,802.2,24.58,49.56,0
2118,581.4,802.3,24.36,49.59,0
2119,578.2,802.4,24.13,49.61,0
2120,575.1,802.4,23.91,49.63,0
2121,571.9,802.5,23.68,49.65,1
2122,568.9,802.8,23.48,49.72,0
2123,565.8,803.0,23.28,49.79,0
2124,562.8,803.2,23.09,49.86,0
2125,559.7,803.5,22.89,49.93,0
2126,556.6,803.8,22.69,49.99,0
2127,553.6,804.0,22.49,50.06,0
2128,550.5,804.2,22.3,50.13,0
2129,547.5,804.5,22.1,50.2,0
2130,544.4,804.8,21.91,50.26,0
2131,541.4,805.0,21.71,50.33,1
2132,540.5,805.1,21.66,50.36,0
2133,539.5,805.3,21.6,50.4,0
2134,538.6,805.4,21.55,50.43,0
2135,537.7,805.5,21.5,50.46,0
2136,536.8,805.6,21.44,50.49,0
2137,535.8,805.8,21.39,50.53,0
2138,534.9,805.9,21.33,50.56,0
2139,534.0,806.0,21.28,50.59,0
2140,533.1,806.1,21.23,50.63,0
2141,532.1,806.3,21.17,50.66,0
2142,531.2,806.4,21.12,50.69,0
2143,530.3,806.5,21.07,50.72,0
2144,529.4,806.6,21.01,50.76,0
2145,528.4,806.8,20.96,50.79,0
2146,527.5,806.9,20.91,50.82,1
2147,527.8,809.5,21.22,51.45,0
2148,528.1,812.0,21.52,52.07,0
2149,528.4,814.6,21.82,52.67,0
2150,528.7,817.1,22.11,53.27,0
2151,529.0,819.7,22.4,53.86,0
2152,529.3,822.3,22.69,54.44,0
2153,529.7,824.8,22.97,55.0,0
2154,530.0,827.4,23.24,55.56,0
2155,530.3,830.0,23.51,56.11,0
2156,530.6,832.5,23.78,56.65,0
2157,530.9,835.1,24.04,57.19,0
2158,531.2,837.6,24.3,57.71,0
2159,531.5,840.2,24.55,58.23,1
2160,533.4,840.5,24.71,58.29,0
2161,535.4,840.9,24.87,58.35,0
2162,537.3,841.2,25.02,58.42,1
2163,539.1,841.0,25.12,58.38,0
2164,540.9,840.9,25.23,58.35,0
2165,542.7,840.7,25.33,58.31,0
2166,544.5,840.6,25.43,58.28,0
2167,546.3,840.4,25.54,58.24,1
2168,547.7,840.3,25.62,58.22,0
2169,549.1,840.2,25.7,58.2,0
2170,550.5,840.1,25.79,58.18,0
2171,551.9,840.0,25.87,58.16,0
2172,553.3,839.9,25.95,58.13,0
2173,554.7,839.8,26.03,58.11,0
2174,556.1,839.7,26.12,58.09,0
2175,557.5,839.6,26.2,58.07,1
2176,559.5,839.2,26.3,57.99,0
2177,561.6,838.9,26.41,57.92,0
2178,563.7,838.6,26.51,57.85,0
2179,565.7,838.2,26.62,57.77,1
2180,570.1,838.8,26.96,57.89,0
2181,574.5,839.5,27.3,58.02,0
2182,578.8,840.1,27.63,58.14,0
2183,583.2,840.7,27.97,58.26,0
2184,587.6,841.4,28.31,58.37,0
2185,592.0,842.0,28.64,58.49,0
2186,596.4,842.6,28.97,58.61,0
2187,600.8,843.2,29.3,58.73,0
2188,605.1,843.9,29.63,58.85,0
2189,609.5,844.5,29.96,58.96,0
2190,613.9,845.1,30.29,59.08,0
2191,618.3,845.8,30.61,59.2,0
2192,622.7,846.4,30.94,59.31,0
2193,627.0,847.0,31.26,59.43,0
2194,631.4,847.7,31.58,59.54,0
2195,635.8,848.3,31.9,59.66,1
2196,639.3,848.9,32.16,59.76,0
2197,642.8,849.5,32.42,59.87,0
2198,646.3,850.1,32.68,59.98,0
2199,649.8,850.7,32.94,60.09,0
2200,653.2,851.3,33.2,60.2,0
2201,656.7,851.9,33.45,60.3,0
2202,660.2,852.5,33.71,60.41,0
2203,663.7,853.1,33.96,60.52,0
2204,667.2,853.7,34.21,60.62,0
2205,670.7,854.3,34.47,60.73,1
2206,672.3,854.6,34.59,60.79,0
2207,673.9,855.0,34.71,60.84,0
2208,675.5,855.3,34.82,60.9,0
2209,677.1,855.6,34.94,60.96,0
2210,678.8,856.0,35.06,61.02,0
2211,680.4,856.3,35.18,61.08,0
2212,682.0,856.6,35.3,61.13,0
2213,683.6,856.9,35.41,61.19,0
2214,685.2,857.3,35.53,61.25,0
2215,686.8,857.6,35.65,61.31,1
2216,686.8,857.6,35.65,61.31,0
2217,686.8,857.6,35.65,61.31,0
2218,686.8,857.6,35.65,61.31,0
2219,686.8,857.6,35.65,61.31,0
2220,686.8,857.6,35.65,61.31,0
2221,686.8,857.6,35.65,61.31,0
2222,686.8,857.6,35.65,61.31,0
2223,686.8,857.6,35.65,61.31,0
2224,686.8,857.6,35.65,61.31,0
2225,686.8,857.6,35.65,61.31,1
2226,686.9,857.8,35.67,61.35,0
2227,687.0,858.0,35.69,61.38,0
2228,687.2,858.3,35.71,61.42,0
2229,687.3,858.5,35.72,61.46,0
2230,687.4,858.7,35.74,61.5,1
2231,689.8,857.7,35.84,61.32,0
2232,692.1,856.7,35.93,61.14,0
2233,694.5,855.7,36.02,60.95,0
2234,696.8,854.7,36.11,60.76,0
2235,699.1,853.7,36.2,60.58,0
2236,701.5,852.7,36.3,60.39,1
2237,702.9,852.4,36.37,60.33,0
2238,704.2,852.2,36.44,60.28,0
2239,705.6,851.9,36.51,60.23,0
2240,707.0,851.6,36.58,60.17,1
2241,708.7,851.1,36.66,60.08,0
2242,710.4,850.6,36.75,59.99,0
2243,712.1,850.1,36.83,59.89,0
2244,713.8,849.6,36.91,59.8,0
2245,715.5,849.2,36.99,59.7,0
2246,717.1,848.7,37.07,59.61,0
2247,718.8,848.2,37.15,59.51,0
2248,720.5,847.7,37.23,59.41,0
2249,722.2,847.2,37.32,59.32,0
2250,723.9,846.7,37.4,59.22,1
2251,723.5,845.3,37.3,58.96,0
2252,723.1,844.0,37.21,58.69,0
2253,722.6,842.6,37.11,58.43,0
2254,722.2,841.2,37.01,58.16,0
2255,721.8,839.9,36.91,57.89,0
2256,721.4,838.5,36.81,57.61,0
2257,721.0,837.2,36.71,57.34,0
2258,720.6,835.8,36.61,57.06,0
2259,720.1,834.4,36.51,56.78,0
2260,719.7,833.1,36.41,56.49,0
2261,719.3,831.7,36.3,56.21,1
2262,722.5,832.2,36.54,56.31,0
2263,725.6,832.7,36.78,56.41,0
2264,728.8,833.2,37.01,56.51,0
2265,731.9,833.7,37.25,56.61,0
2266,735.1,834.2,37.48,56.71,1
2267,737.0,833.9,37.59,56.64,0
2268,738.8,833.6,37.7,56.58,0
2269,740.7,833.3,37.8,56.51,0
2270,742.6,833.0,37.91,56.45,0
2271,744.4,832.7,38.02,56.38,0
2272,746.3,832.4,38.13,56.32,0
2273,748.1,832.1,38.24,56.25,0
2274,750.0,831.8,38.35,56.19,0
2275,751.9,831.5,38.45,56.12,0
2276,753.7,831.2,38.56,56.05,0
2277,755.6,830.9,38.67,55.99,1
2278,759.1,830.1,38.86,55.8,0
2279,762.5,829.2,39.05,55.62,0
2280,766.0,828.4,39.25,55.43,0
2281,769.5,827.5,39.44,55.24,0
2282,773.0,826.7,39.63,55.06,0
2283,776.4,825.8,39.83,54.87,0
2284,779.9,825.0,40.02,54.68,0
2285,783.4,824.1,40.22,54.49,0
2286,786.9,823.3,40.42,54.29,0
2287,790.3,822.4,40.62,54.1,0
2288,793.8,821.6,40.82,53.91,1
2289,795.4,821.0,40.9,53.76,0
2290,797.1,820.3,40.99,53.61,0
2291,798.7,819.7,41.07,53.46,0
2292,800.3,819.0,41.15,53.31,0
2293,802.0,818.4,41.24,53.16,0
2294,803.6,817.7,41.33,53.01,0
2295,805.3,817.1,41.41,52.86,0
2296,806.9,816.4,41.5,52.71,0
2297,808.5,815.8,41.58,52.56,0
2298,810.2,815.1,41.67,52.41,0
2299,811.8,814.5,41.76,52.25,1
2300,816.3,813.4,42.03,51.99,0
2301,820.8,812.3,42.3,51.72,1
2302,828.4,811.0,42.79,51.4,0
2303,836.1,809.7,43.28,51.07,0
2304,843.7,808.4,43.77,50.75,0
2305,851.4,807.1,44.27,50.42,0
2306,859.0,805.8,44.78,50.08,1
2307,864.8,805.0,45.17,49.88,0
2308,870.5,804.2,45.56,49.68,0
2309,876.3,803.5,45.95,49.47,0
2310,882.1,802.7,46.35,49.26,0
2311,887.8,801.9,46.74,49.06,0
2312,893.6,801.1,47.14,48.85,1
2313,899.0,800.3,47.51,48.65,0
2314,904.3,799.6,47.89,48.44,0
2315,909.7,798.8,48.26,48.24,0
2316,915.0,798.1,48.64,48.03,0
2317,920.4,797.3,49.02,47.83,1
2318,925.2,796.4,49.36,47.59,0
2319,930.0,795.6,49.7,47.36,0
2320,934.9,794.7,50.04,47.12,0
2321,939.7,793.9,50.39,46.88,0
2322,944.5,793.0,50.74,46.64,0
2323,949.3,792.1,51.09,46.4,0
2324,954.2,791.3,51.44,46.16,0
2325,959.0,790.4,51.79,45.92,0
2326,963.8,789.5,52.15,45.67,0
2327,968.6,788.7,52.51,45.42,0
2328,973.5,787.8,52.86,45.18,0
2329,978.3,787.0,53.23,44.93,0
2330,983.1,786.1,53.59,44.68,1
2331,986.6,785.6,53.86,44.52,0
2332,990.1,785.0,54.13,44.36,0
2333,993.7,784.5,54.4,44.2,0
2334,997.2,783.9,54.67,44.04,0
2335,1000.7,783.4,54.94,43.88,0
2336,1004.2,782.9,55.21,43.72,0
2337,1007.7,782.3,55.48,43.55,0
2338,1011.3,781.8,55.76,43.39,0
2339,1014.8,781.2,56.03,43.23,0
2340,1018.3,780.7,56.31,43.06,1
2341,1017.6,780.3,56.26,42.96,0
2342,1016.9,780.0,56.2,42.85,0
2343,1016.2,779.6,56.15,42.74,1
2344,1015.7,779.2,56.12,42.63,0
2345,1015.3,778.9,56.08,42.52,0
2346,1014.8,778.5,56.05,42.41,1
2347,1014.6,778.2,56.03,42.32,0
2348,1014.4,777.9,56.02,42.23,0
2349,1014.1,777.6,56.0,42.14,0
2350,1013.9,777.3,55.99,42.05,0
2351,1013.7,777.0,55.97,41.96,0
2352,1013.5,776.7,55.96,41.87,0
2353,1013.3,776.4,55.94,41.78,0
2354,1013.0,776.1,55.92,41.69,0
2355,1012.8,775.8,55.91,41.6,0
2356,1012.6,775.5,55.89,41.5,1
2357,1011.5,775.2,55.81,41.4,0
2358,1010.4,774.8,55.72,41.3,0
2359,1009.3,774.5,55.64,41.19,0
2360,1008.2,774.1,55.55,41.09,0
2361,1007.1,773.8,55.46,40.99,1
2362,1005.1,773.7,55.31,40.96,0
2363,1003.1,773.6,55.15,40.93,0
2364,1001.1,773.5,54.99,40.9,0
2365,999.1,773.4,54.83,40.87,0
2366,997.2,773.3,54.67,40.84,0
2367,995.2,773.2,54.51,40.81,0
2368,993.2,773.1,54.35,40.79,0
2369,991.2,773.0,54.19,40.76,0
2370,989.2,772.9,54.04,40.73,0
2371,987.2,772.8,53.88,40.7,1
2372,986.0,772.7,53.78,40.66,0
2373,984.7,772.5,53.67,40.61,0
2374,983.5,772.4,53.57,40.57,0
2375,982.2,772.2,53.47,40.53,0
2376,981.0,772.1,53.37,40.49,0
2377,979.7,772.0,53.27,40.44,0
2378,978.5,771.8,53.17,40.4,0
2379,977.2,771.7,53.07,40.36,0
2380,976.0,771.5,52.97,40.32,0
2381,974.7,771.4,52.87,40.27,1
2382,973.6,771.3,52.78,40.23,0
2383,972.5,771.1,52.68,40.18,0
2384,971.3,771.0,52.59,40.14,0
2385,970.2,770.8,52.5,40.09,0
2386,969.1,770.7,52.41,40.05,0
2387,968.0,770.5,52.32,40.0,0
2388,966.9,770.4,52.23,39.96,0
2389,965.8,770.2,52.14,39.91,0
2390,964.6,770.1,52.04,39.87,0
2391,963.5,769.9,51.95,39.82,0
2392,962.4,769.8,51.86,39.78,1
2393,961.1,769.7,51.76,39.75,0
2394,959.9,769.6,51.65,39.72,0
2395,958.6,769.5,51.55,39.69,0
2396,957.3,769.4,51.45,39.66,0
2397,956.1,769.3,51.34,39.63,0
2398,954.8,769.2,51.24,39.6,0
2399,953.6,769.1,51.13,39.56,0
2400,952.3,769.0,51.03,39.53,0
2401,951.0,768.9,50.93,39.5,0
2402,949.8,768.8,50.82,39.47,0
2403,948.5,768.7,50.72,39.44,1
2404,947.4,768.7,50.62,39.44,0
2405,946.2,768.7,50.53,39.44,0
2406,945.1,768.7,50.44,39.45,0
2407,943.9,768.7,50.35,39.45,0
2408,942.8,768.7,50.25,39.45,1
2409,942.5,768.7,50.23,39.45,1
2410,936.2,767.3,49.69,39.01,0
2411,930.0,766.0,49.15,38.57,0
2412,923.7,764.6,48.6,38.12,1
2413,919.1,764.2,48.21,38.0,0
2414,914.4,763.9,47.81,37.88,0
2415,909.8,763.5,47.42,37.76,0
2416,905.1,763.1,47.02,37.64,0
2417,900.5,762.7,46.62,37.52,0
2418,895.8,762.4,46.22,37.4,0
2419,891.1,762.0,45.81,37.28,0
2420,886.5,761.6,45.41,37.15,1
2421,888.1,761.5,45.54,37.12,0
2422,889.6,761.4,45.67,37.08,0
2423,891.2,761.3,45.8,37.05,1
2424,892.2,761.2,45.88,37.02,0
2425,893.2,761.1,45.96,36.99,0
2426,894.3,761.1,46.05,36.97,0
2427,895.3,761.0,46.13,36.94,1
2428,896.3,760.6,46.2,36.81,0
2429,897.3,760.2,46.27,36.67,0
2430,898.2,759.9,46.34,36.54,0
2431,899.2,759.5,46.41,36.41,0
2432,900.2,759.1,46.48,36.27,0
2433,901.2,758.7,46.56,36.14,0
2434,902.2,758.3,46.63,36.01,0
2435,903.1,758.0,46.7,35.87,0
2436,904.1,757.6,46.77,35.74,0
2437,905.1,757.2,46.84,35.6,1
2438,908.7,756.4,47.13,35.32,0
2439,912.3,755.7,47.41,35.05,0
2440,915.9,754.9,47.7,34.77,0
2441,919.5,754.1,47.99,34.48,0
2442,923.1,753.4,48.29,34.2,0
2443,926.7,752.6,48.58,33.92,1
2444,929.0,752.0,48.76,33.68,0
2445,931.3,751.3,48.95,33.43,0
2446,933.6,750.7,49.14,33.19,0
2447,935.9,750.0,49.33,32.95,0
2448,938.2,749.4,49.51,32.7,0
2449,940.5,748.7,49.7,32.46,0
2450,942.8,748.1,49.89,32.21,0
2451,945.1,747.4,50.09,31.96,0
2452,947.4,746.8,50.28,31.71,1
2453,949.2,746.4,50.43,31.55,0
2454,951.0,746.0,50.59,31.4,0
2455,952.8,745.6,50.75,31.24,0
2456,954.7,745.2,50.9,31.08,0
2457,956.5,744.8,51.06,30.92,0
2458,958.3,744.4,51.22,30.76,1
2459,961.8,744.1,51.53,30.65,0
2460,965.3,743.8,51.84,30.54,0
2461,968.8,743.6,52.15,30.42,0
2462,972.3,743.3,52.46,30.31,0
2463,975.8,743.0,52.78,30.19,1
2464,978.8,743.2,53.05,30.27,0
2465,981.9,743.4,53.33,30.35,0
2466,984.9,743.6,53.6,30.43,0
2467,988.0,743.9,53.87,30.52,0
2468,991.0,744.1,54.15,30.6,0
2469,994.0,744.3,54.42,30.68,0
2470,997.1,744.5,54.69,30.76,0
2471,1000.1,744.7,54.96,30.84,1
2472,1003.0,744.5,55.22,30.76,0
2473,1005.9,744.3,55.48,30.69,0
2474,1008.8,744.2,55.74,30.61,0
2475,1011.7,744.0,56.0,30.54,0
2476,1014.6,743.8,56.26,30.46,0
2477,1017.5,743.6,56.52,30.39,1
2478,1021.0,744.1,56.83,30.58,0
2479,1024.4,744.6,57.14,30.77,0
2480,1027.9,745.1,57.44,30.96,0
2481,1031.4,745.6,57.74,31.15,0
2482,1034.9,746.1,58.04,31.34,0
2483,1038.3,746.6,58.34,31.53,0
2484,1041.8,747.1,58.64,31.72,1
2485,1047.0,748.2,59.08,32.13,0
2486,1052.3,749.3,59.52,32.54,0
2487,1057.5,750.4,59.95,32.94,0
2488,1062.7,751.4,60.38,33.33,0
2489,1067.9,752.5,60.8,33.73,0
2490,1073.2,753.6,61.22,34.12,0
2491,1078.4,754.7,61.64,34.51,1
2492,1078.6,753.9,61.68,34.23,0
2493,1078.7,753.2,61.71,33.95,0
2494,1078.9,752.4,61.75,33.68,0
2495,1079.0,751.7,61.78,33.4,0
2496,1079.2,750.9,61.82,33.11,1
2497,1079.4,750.8,61.84,33.08,0
2498,1079.7,750.7,61.87,33.05,0
2499,1079.9,750.6,61.89,33.02,0
2500,1080.1,750.6,61.91,32.99,0
2501,1080.4,750.5,61.93,32.96,0
2502,1080.6,750.4,61.96,32.93,1
2503,1080.3,750.5,61.93,32.97,0
2504,1080.0,750.6,61.9,33.02,0
2505,1079.8,750.8,61.87,33.07,0
2506,1079.5,750.9,61.85,33.11,1
2507,1079.0,750.8,61.8,33.08,0
2508,1078.4,750.7,61.76,33.05,0
2509,1077.8,750.6,61.71,33.01,0
2510,1077.3,750.5,61.67,32.98,0
2511,1076.8,750.4,61.62,32.94,0
2512,1076.2,750.3,61.58,32.91,0
2513,1075.7,750.2,61.53,32.88,0
2514,1075.1,750.2,61.49,32.84,0
2515,1074.5,750.1,61.44,32.81,0
2516,1074.0,750.0,61.4,32.77,0
2517,1073.5,749.9,61.35,32.74,0
2518,1072.9,749.8,61.31,32.71,0
2519,1072.3,749.7,61.26,32.67,0
2520,1071.8,749.6,61.21,32.64,1
2521,1072.8,750.2,61.28,32.87,0
2522,1073.8,750.9,61.35,33.11,0
2523,1074.8,751.5,61.42,33.34,1
2524,1075.1,752.3,61.42,33.63,0
2525,1075.3,753.1,61.42,33.92,0
2526,1075.6,753.9,61.42,34.21,0
2527,1075.9,754.7,61.43,34.49,0
2528,1076.2,755.5,61.43,34.78,0
2529,1076.4,756.2,61.43,35.06,0
2530,1076.7,757.0,61.43,35.34,0
2531,1077.0,757.8,61.43,35.62,0
2532,1077.2,758.6,61.43,35.89,0
2533,1077.5,759.4,61.43,36.17,1
2534,1078.0,760.0,61.46,36.38,0
2535,1078.5,760.6,61.48,36.58,0
2536,1079.0,761.2,61.51,36.79,0
2537,1079.6,761.8,61.54,36.99,0
2538,1080.1,762.4,61.56,37.19,0
2539,1080.6,763.0,61.59,37.4,0
2540,1081.1,763.6,61.61,37.6,0
2541,1081.6,764.2,61.64,37.8,0
2542,1082.1,764.8,61.66,38.0,0
2543,1082.6,765.4,61.69,38.2,0
2544,1083.1,766.0,61.72,38.39,0
2545,1083.7,766.6,61.74,38.59,0
2546,1084.2,767.2,61.77,38.79,0
2547,1084.7,767.8,61.79,38.98,0
2548,1085.2,768.4,61.82,39.17,1
2549,1085.7,769.0,61.84,39.38,0
2550,1086.3,769.7,61.87,39.59,0
2551,1086.8,770.4,61.89,39.8,0
2552,1087.4,771.0,61.92,40.01,0
2553,1087.9,771.6,61.94,40.21,0
2554,1088.4,772.3,61.97,40.41,0
2555,1089.0,772.9,61.99,40.62,0
2556,1089.5,773.6,62.02,40.82,0
2557,1090.1,774.2,62.04,41.02,0
2558,1090.6,774.9,62.06,41.22,1
2559,1091.0,775.3,62.09,41.34,0
2560,1091.4,775.7,62.11,41.46,0
2561,1091.8,776.1,62.13,41.58,0
2562,1092.2,776.5,62.15,41.7,0
2563,1092.7,776.8,62.17,41.81,0
2564,1093.1,777.2,62.19,41.93,0
2565,1093.5,777.6,62.21,42.05,0
2566,1093.9,778.0,62.23,42.17,0
2567,1094.3,778.4,62.25,42.28,0
2568,1094.7,778.8,62.27,42.4,1
2569,1095.3,779.9,62.29,42.72,0
2570,1096.0,781.0,62.31,43.04,0
2571,1096.6,782.0,62.33,43.35,0
2572,1097.2,783.1,62.34,43.66,1
2573,1097.5,784.2,62.34,43.98,0
2574,1097.9,785.3,62.33,44.29,0
2575,1098.2,786.4,62.33,44.6,0
2576,1098.5,787.5,62.32,44.91,0
2577,1098.8,788.6,62.31,45.22,0
2578,1099.2,789.7,62.31,45.52,0
2579,1099.5,790.8,62.3,45.82,0
2580,1099.8,791.9,62.3,46.12,0
2581,1100.1,792.9,62.29,46.42,0
2582,1100.5,794.0,62.28,46.71,0
2583,1100.8,795.1,62.28,47.01,0
2584,1101.1,796.2,62.27,47.3,0
2585,1101.4,797.3,62.27,47.58,0
2586,1101.8,798.4,62.26,47.87,0
2587,1102.1,799.5,62.26,48.15,0
2588,1102.4,800.6,62.25,48.44,1
2589,1098.6,803.5,61.9,49.19,0
2590,1094.8,806.5,61.56,49.93,0
2591,1091.0,809.4,61.23,50.65,0
2592,1087.2,812.4,60.9,51.36,0
2593,1083.4,815.3,60.58,52.06,0
2594,1079.6,818.2,60.26,52.74,0
2595,1075.8,821.2,59.95,53.41,0
2596,1072.0,824.1,59.65,54.07,0
2597,1068.2,827.0,59.35,54.72,0
2598,1064.4,830.0,59.05,55.35,0
2599,1060.6,832.9,58.77,55.98,0
2600,1056.8,835.9,58.48,56.59,0
2601,1053.0,838.8,58.2,57.19,1
2602,1050.5,841.8,58.01,57.8,0
2603,1048.1,844.8,57.83,58.39,0
2604,1045.6,847.8,57.64,58.97,1
2605,1042.6,850.3,57.43,59.45,0
2606,1039.5,852.8,57.22,59.92,0
2607,1036.5,855.3,57.02,60.39,0
2608,1033.4,857.8,56.82,60.85,0
2609,1030.4,860.3,56.62,61.3,0
2610,1027.3,862.9,56.42,61.75,0
2611,1024.3,865.4,56.23,62.19,0
2612,1021.2,867.9,56.03,62.62,0
2613,1018.2,870.4,55.84,63.05,0
2614,1015.1,872.9,55.66,63.48,0
2615,1012.1,875.4,55.47,63.89,1
2616,1010.2,877.7,55.36,64.27,0
2617,1008.2,880.1,55.24,64.65,0
2618,1006.3,882.4,55.13,65.02,1
2619,1008.3,881.9,55.24,64.94,0
2620,1010.3,881.4,55.36,64.86,0
2621,1012.3,880.9,55.47,64.78,0
2622,1014.3,880.4,55.59,64.7,0
2623,1016.3,879.9,55.7,64.61,0
2624,1018.3,879.4,55.82,64.53,1
2625,1020.2,879.6,55.93,64.56,0
2626,1022.1,879.8,56.03,64.58,0
2627,1024.0,880.0,56.14,64.61,0
2628,1026.0,880.1,56.25,64.64,0
2629,1027.9,880.3,56.36,64.66,0
2630,1029.8,880.5,56.47,64.69,1
2631,1031.0,881.0,56.53,64.77,0
2632,1032.1,881.5,56.6,64.85,0
2633,1033.3,882.0,56.66,64.93,0
2634,1034.5,882.6,56.72,65.01,0
2635,1035.7,883.1,56.78,65.09,0
2636,1036.8,883.6,56.85,65.17,0
2637,1038.0,884.1,56.91,65.25,1
2638,1035.4,884.3,56.76,65.28,0
2639,1032.8,884.5,56.62,65.31,0
2640,1030.2,884.7,56.47,65.34,0
2641,1027.6,884.8,56.32,65.37,0
2642,1025.0,885.0,56.17,65.41,0
2643,1022.4,885.2,56.03,65.44,1
2644,1021.0,885.7,55.95,65.52,0
2645,1019.7,886.3,55.87,65.61,0
2646,1018.3,886.8,55.79,65.7,0
2647,1017.0,887.4,55.71,65.78,0
2648,1015.6,887.9,55.64,65.86,1
