frame,track_id,x1,y1,x2,y2,foot_x,foot_y,x_pitch,y_pitch,in_pitch,conf
6,9,1030.5,726.5,1045.2,756.2,1037.9,756.2,58.155,35.105,1,0.75
6,10,413.2,721.3,426.3,753.6,419.7,753.6,3.953,34.884,1,0.726
6,11,1460.9,772.8,1478.6,811.2,1469.7,811.2,87.267,50.551,1,0.72
6,12,1284.9,715.8,1298.8,749.4,1291.8,749.4,80.274,32.308,1,0.719
6,13,1065.5,681.3,1074.5,708.1,1070.0,708.1,62.408,13.861,1,0.698
6,14,1343.3,708.2,1358.4,741.5,1350.8,741.5,86.346,29.225,1,0.652
6,15,1179.5,707.0,1192.8,738.0,1186.1,738.0,71.97,27.935,1,0.773
6,16,1138.7,690.2,1153.2,717.3,1145.9,717.3,69.67,18.588,1,0.748
6,17,1312.9,714.1,1326.0,745.9,1319.4,745.9,83.043,30.966,1,0.514
6,18,1215.9,688.6,1228.6,716.6,1222.3,716.6,77.342,18.18,1,0.557
6,19,1300.0,735.0,1316.0,772.5,1308.0,772.5,79.319,40.208,1,0.504
6,21,989.6,740.8,1003.9,779.4,996.7,779.4,54.635,42.697,1,0.64
6,24,1198.3,700.3,1207.9,732.1,1203.1,732.1,74.001,25.458,1,0.745
7,1,1532.4,721.3,1545.3,751.4,1538.8,751.4,100.937,32.805,1,0.772
7,2,1110.3,740.0,1131.0,772.8,1120.7,772.8,64.51,40.541,1,0.673
7,3,1354.9,771.8,1370.9,816.2,1362.9,816.2,79.554,51.883,1,0.807
7,4,1046.5,716.7,1063.8,748.0,1055.1,748.0,59.795,32.07,1,0.657
7,5,1446.2,757.0,1460.1,794.9,1453.1,794.9,87.894,46.476,1,0.766
7,6,1332.2,794.7,1357.6,839.0,1344.9,839.0,76.714,56.83,1,0.776
7,7,1289.0,755.6,1306.7,797.2,1297.8,797.2,76.497,47.294,1,0.749
7,8,995.0,771.9,1010.6,814.3,1002.8,814.3,55.032,51.946,1,0.749
7,9,1029.8,727.8,1044.9,758.4,1037.3,758.4,58.077,35.858,1,0.744
7,10,413.3,721.3,426.3,753.6,419.8,753.6,3.959,34.886,1,0.728
7,11,1462.8,772.7,1480.6,811.9,1471.7,811.9,87.326,50.715,1,0.7
7,12,1285.9,716.1,1299.6,749.5,1292.7,749.5,80.335,32.367,1,0.731
7,13,1064.4,681.4,1073.5,708.5,1068.9,708.5,62.28,14.1,1,0.745
7,14,1340.3,708.6,1355.3,742.0,1347.8,742.0,86.02,29.404,1,0.726
7,15,1177.1,706.8,1190.4,737.6,1183.8,737.6,71.781,27.806,1,0.733
7,16,1137.8,689.9,1152.2,717.0,1145.0,717.0,69.595,18.476,1,0.722
7,17,1311.9,715.0,1325.0,746.6,1318.4,746.6,82.872,31.248,1,0.683
7,18,1218.6,688.2,1232.2,717.7,1225.4,717.7,77.528,18.761,1,0.76
7,19,1300.5,739.4,1314.7,772.8,1307.6,772.8,79.262,40.298,1,0.625
7,21,988.3,740.8,1002.3,778.8,995.3,778.8,54.521,42.542,1,0.641
7,24,1197.7,700.8,1207.3,732.1,1202.5,732.1,73.947,25.434,1,0.705
7,27,1300.7,706.6,1313.2,743.1,1307.0,743.1,82.277,29.897,1,0.558
8,1,1530.6,721.4,1543.5,751.5,1537.0,751.5,100.783,32.814,1,0.768
8,2,1107.7,739.9,1128.7,774.3,1118.2,774.3,64.262,40.993,1,0.677
8,3,1353.5,773.2,1369.3,816.8,1361.4,816.8,79.403,52.027,1,0.796
8,4,1045.1,717.2,1062.0,748.5,1053.5,748.5,59.645,32.235,1,0.724
8,5,1445.8,757.8,1459.8,795.5,1452.8,795.5,87.8,46.645,1,0.765
8,6,1330.5,795.9,1355.3,839.5,1342.9,839.5,76.556,56.927,1,0.778
8,7,1289.0,757.4,1305.8,796.8,1297.4,796.8,76.498,47.178,1,0.719
8,8,995.4,771.5,1010.7,813.2,1003.1,813.2,55.053,51.687,1,0.734
8,9,1028.6,729.0,1043.6,759.3,1036.1,759.3,57.957,36.191,1,0.783
8,10,413.2,721.4,426.2,753.6,419.7,753.6,3.953,34.89,1,0.725
8,11,1464.0,772.8,1481.9,812.8,1472.9,812.8,87.312,50.932,1,0.728
8,12,1286.6,716.3,1300.2,749.5,1293.4,749.5,80.392,32.368,1,0.644
8,13,1063.7,681.3,1072.9,708.6,1068.3,708.6,62.21,14.153,1,0.765
8,14,1338.1,708.8,1353.1,742.1,1345.6,742.1,85.813,29.446,1,0.751
8,15,1174.5,706.7,1188.0,738.7,1181.3,738.7,71.476,28.245,1,0.688
8,16,1137.0,690.3,1151.2,717.5,1144.1,717.5,69.47,18.692,1,0.728
8,17,1310.9,715.4,1323.9,746.8,1317.4,746.8,82.765,31.31,1,0.705
8,18,1221.7,688.2,1235.7,718.2,1228.7,718.2,77.807,18.974,1,0.644
8,19,1299.7,739.6,1313.9,772.9,1306.8,772.9,79.191,40.324,1,0.618
8,21,987.0,741.1,1000.9,778.9,993.9,778.9,54.414,42.556,1,0.587
8,24,1196.9,701.1,1206.4,731.9,1201.7,731.9,73.882,25.361,1,0.548
8,27,1298.4,707.6,1311.4,745.6,1304.9,745.6,81.819,30.844,1,0.49
9,1,1528.8,721.3,1541.8,751.4,1535.3,751.4,100.649,32.795,1,0.772
9,2,1105.8,739.9,1126.6,775.4,1116.2,775.4,64.063,41.327,1,0.735
9,3,1352.4,773.8,1368.0,816.8,1360.2,816.8,79.323,52.02,1,0.786
9,4,1043.8,718.0,1060.2,749.0,1052.0,749.0,59.498,32.426,1,0.754
9,5,1445.3,758.4,1459.7,796.5,1452.5,796.5,87.665,46.901,1,0.753
9,6,1328.1,797.0,1352.0,839.3,1340.1,839.3,76.394,56.885,1,0.756
9,7,1289.0,759.3,1305.0,796.8,1297.0,796.8,76.471,47.175,1,0.736
9,8,995.7,771.7,1010.6,812.2,1003.1,812.2,55.06,51.432,1,0.754
9,9,1027.3,730.1,1042.3,759.8,1034.8,759.8,57.845,36.344,1,0.763
9,10,413.1,721.4,426.2,753.7,419.6,753.7,3.957,34.905,1,0.717
9,11,1465.7,773.1,1483.4,813.8,1474.6,813.8,87.321,51.159,1,0.761
9,12,1287.9,717.2,1301.3,749.6,1294.6,749.6,80.488,32.383,1,0.427
9,13,1062.7,681.1,1072.1,709.1,1067.4,709.1,62.099,14.435,1,0.726
9,14,1336.7,708.5,1351.8,742.0,1344.3,742.0,85.702,29.426,1,0.656
9,15,1172.2,706.3,1185.8,739.0,1179.0,739.0,71.251,28.374,1,0.714
9,16,1136.4,690.8,1150.1,717.5,1143.2,717.5,69.384,18.699,1,0.726
9,17,1310.3,715.3,1323.4,746.8,1316.8,746.8,82.721,31.291,1,0.674
9,18,1224.8,688.7,1238.7,718.6,1231.8,718.6,78.059,19.2,1,0.728
9,19,1297.3,741.3,1311.6,773.2,1304.5,773.2,78.975,40.44,1,0.547
9,21,985.7,741.7,999.4,779.3,992.5,779.3,54.305,42.673,1,0.558
10,1,1527.6,720.9,1541.1,751.8,1534.4,751.8,100.499,32.934,1,0.795
10,2,1103.7,740.2,1124.3,776.0,1114.0,776.0,63.872,41.535,1,0.754
10,3,1351.8,774.0,1367.2,816.5,1359.5,816.5,79.299,51.965,1,0.8
10,4,1042.8,719.0,1058.6,749.2,1050.7,749.2,59.382,32.524,1,0.732
10,5,1444.3,758.4,1459.1,797.1,1451.7,797.1,87.547,47.05,1,0.773
10,6,1325.8,797.5,1349.2,839.3,1337.5,839.3,76.233,56.887,1,0.704
10,7,1288.7,760.6,1304.3,796.8,1296.5,796.8,76.429,47.197,1,0.741
10,8,995.4,771.8,1010.1,811.1,1002.8,811.1,55.036,51.176,1,0.755
10,9,1026.6,731.2,1041.3,759.6,1033.9,759.6,57.774,36.292,1,0.765
10,10,413.0,721.4,426.1,753.7,419.5,753.7,3.944,34.901,1,0.722
10,11,1466.9,773.3,1484.4,814.6,1475.7,814.6,87.308,51.352,1,0.739
10,12,1287.3,711.1,1302.8,749.1,1295.1,749.1,80.58,32.195,1,0.298
10,13,1061.9,680.6,1071.5,708.9,1066.7,708.9,62.032,14.297,1,0.722
10,14,1335.5,708.3,1351.0,742.4,1343.2,742.4,85.57,29.553,1,0.72
10,15,1170.8,706.2,1184.3,738.9,1177.5,738.9,71.127,28.309,1,0.743
10,16,1135.3,691.2,1148.6,717.7,1142.0,717.7,69.247,18.784,1,0.77
